Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,063000,63 KOLAMI ,39120,19624,19496,38530,19248,19282,590,376,214
C0116,28,000,00000,ANDHRA PRADESH,063001, Kolami,39120,19624,19496,38530,19248,19282,590,376,214
C0116,28,000,00000,ANDHRA PRADESH,064000,64 KOM,7,1,6,4,0,4,3,1,2
C0116,28,000,00000,ANDHRA PRADESH,064001, Kom,7,1,6,4,0,4,3,1,2
C0116,28,000,00000,ANDHRA PRADESH,065000,65 KONDA,58115,28748,29367,56920,27790,29130,1195,958,237
C0116,28,000,00000,ANDHRA PRADESH,065002, Kodu,31954,15768,16186,30876,14895,15981,1078,873,205
C0116,28,000,00000,ANDHRA PRADESH,065003, Konda,24714,12228,12486,24610,12154,12456,104,74,30
C0116,28,000,00000,ANDHRA PRADESH,065999,65 Others ,1447,752,695,1434,741,693,13,11,2
C0116,28,000,00000,ANDHRA PRADESH,066000,66 KONYAK ,6,1,5,0,0,0,6,1,5
C0116,28,000,00000,ANDHRA PRADESH,066001, Konyak,6,1,5,0,0,0,6,1,5
C0116,28,000,00000,ANDHRA PRADESH,067000,67 KORKU ,3,3,0,0,0,0,3,3,0
C0116,28,000,00000,ANDHRA PRADESH,067001, Korku,1,1,0,0,0,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,067999,67 Others ,2,2,0,0,0,0,2,2,0
C0116,28,000,00000,ANDHRA PRADESH,068000,68 KORWA ,22,11,11,17,8,9,5,3,2
C0116,28,000,00000,ANDHRA PRADESH,068999,68 Others ,22,11,11,17,8,9,5,3,2
C0116,28,000,00000,ANDHRA PRADESH,069000,69 KOYA ,262560,127946,134614,258154,125783,132371,4406,2163,2243
